Invoice Date,Year,Quarter,Month,Invoice Type,Invoice Number,Invoice  Line,Product Code,Market,Customer Number,Area,Agent,Unit Price Customer ILS,Unit Price  USD,QTY Supply ,QTY Order,% Supply
14/01/2021,2021,2021-Q1,Jan-2021,Sold,472608,5,SKU196,Maccabi,CUST13148,plain,Avi,43.875,13.88888888,20,39,0.512820513
22/02/2021,2021,2021-Q1,Feb-2021,Sold,472803,3,SKU240,Maccabi,CUST13148,plain,Avi,3.4875,1.06618775,3,3,1
08/03/2021,2021,2021-Q1,Mar-2021,Sold,472864,24,SKU285,Maccabi,CUST13148,plain,Avi,9.375,2.82549725,6,6,1
18/03/2021,2021,2021-Q1,Mar-2021,Sold,472916,10,SKU176,Maccabi,CUST13148,plain,Avi,112.5,34.2049255,60,60,1
11/05/2021,2021,2021-Q2,May-2021,Sold,473168,24,SKU123,Maccabi,CUST13148,plain,Avi,99.625,30.64441713,100,100,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,470880,37,SKU449,Maccabi,CUST13149,plain,Dalia ,100.025,29.12783925,5,5,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470886,7,SKU242,Maccabi,CUST13149,plain,Dalia ,29.6125,8.623325625,10,10,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,471076,15,SKU371,Maccabi,CUST13149,plain,Dalia ,235.75125,69.257124,1,1,1
21/08/2020,2020,2020-Q3,Aug-2020,Sold,471104,51,SKU300,Maccabi,CUST13149,plain,Dalia ,27.85,8.1911765,8,10,0.8
26/08/2020,2020,2020-Q3,Aug-2020,Sold,471125,26,SKU214,Maccabi,CUST13149,plain,Dalia ,18.4375,5.422794125,10,10,1
28/08/2020,2020,2020-Q3,Aug-2020,Sold,471140,35,SKU215,Maccabi,CUST13149,plain,Dalia ,88.75,26.3431285,100,100,1
14/09/2020,2020,2020-Q3,Sep-2020,Sold,471214,27,SKU209,Maccabi,CUST13149,plain,Dalia ,30.5,8.871436875,4,4,1
30/09/2020,2020,2020-Q3,Sep-2020,Sold,471277,50,SKU257,Maccabi,CUST13149,plain,Dalia ,897.35,259.4246893,20,20,1
13/11/2020,2020,2020-Q4,Nov-2020,Sold,471504,4,SKU463,Maccabi,CUST13149,plain,Dalia ,11.19375,3.314702375,3,3,1
22/11/2020,2020,2020-Q4,Nov-2020,Sold,471545,24,SKU350,Maccabi,CUST13149,plain,Dalia ,17.725,5.30053825,20,20,1
23/12/2020,2020,2020-Q4,Dec-2020,Sold,472513,30,SKU371,Maccabi,CUST13149,plain,Dalia ,223.8075,68.84266375,1,2,0.5
06/07/2020,2020,2020-Q3,Jul-2020,Sold,405055,26,SKU237, Meuhedet,CUST13150,plain,Dvir,23.25,6.77053,60,60,1
25/08/2020,2020,2020-Q3,Aug-2020,Sold,405388,16,SKU179, Meuhedet,CUST13150,plain,Dvir,47.5,13.96237513,100,100,1
01/09/2020,2020,2020-Q3,Sep-2020,Sold,405432,1,SKU168, Meuhedet,CUST13150,plain,Dvir,41,12.17339663,4,4,1
09/09/2020,2020,2020-Q3,Sep-2020,Sold,405484,13,SKU129, Meuhedet,CUST13150,plain,Dvir,10,2.9603315,10,10,1
14/09/2020,2020,2020-Q3,Sep-2020,Sold,405512,1,SKU493, Meuhedet,CUST13150,plain,Dvir,175,50.901687,200,200,1
22/09/2020,2020,2020-Q3,Sep-2020,Sold,405564,4,SKU188, Meuhedet,CUST13150,plain,Dvir,33.75,9.80534575,12,12,1
30/09/2020,2020,2020-Q3,Sep-2020,Sold,405610,12,SKU346, Meuhedet,CUST13150,plain,Dvir,1.75,0.505926625,2,2,1
30/10/2020,2020,2020-Q4,Oct-2020,Sold,405812,8,SKU386, Meuhedet,CUST13150,plain,Dvir,27.1875,7.972873875,5,5,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,405823,14,SKU178, Meuhedet,CUST13150,plain,Dvir,33.375,9.753068375,3,3,1
16/11/2020,2020,2020-Q4,Nov-2020,Sold,405917,68,SKU123, Meuhedet,CUST13150,plain,Dvir,93.75,27.88518738,100,100,1
27/11/2020,2020,2020-Q4,Nov-2020,Sold,406002,13,SKU188, Meuhedet,CUST13150,plain,Dvir,101.25,30.496988,36,36,1
29/11/2020,2020,2020-Q4,Nov-2020,Sold,406014,25,SKU236, Meuhedet,CUST13150,plain,Dvir,30,9.038867125,4,4,1
08/12/2020,2020,2020-Q4,Dec-2020,Sold,406066,30,SKU338, Meuhedet,CUST13150,plain,Dvir,637.47,194.7662695,6,6,1
21/12/2020,2020,2020-Q4,Dec-2020,Sold,406153,20,SKU179, Meuhedet,CUST13150,plain,Dvir,23.75,7.32798525,50,50,1
15/01/2021,2021,2021-Q1,Jan-2021,Sold,406313,65,SKU215, Meuhedet,CUST13150,plain,Dvir,44.375,14.24101413,25,50,0.5
18/01/2021,2021,2021-Q1,Jan-2021,Sold,406329,24,SKU350, Meuhedet,CUST13150,plain,Dvir,10.375,3.211080125,5,10,0.5
23/01/2021,2021,2021-Q1,Jan-2021,Sold,406360,3,SKU312, Meuhedet,CUST13150,plain,Dvir,8,2.439024375,1,1,1
18/02/2021,2021,2021-Q1,Feb-2021,Sold,406539,3,SKU156, Meuhedet,CUST13150,plain,Dvir,31.25,9.654000625,10,10,1
10/03/2021,2021,2021-Q1,Mar-2021,Sold,406668,12,SKU383, Meuhedet,CUST13150,plain,Dvir,29.99375,9.00983775,5,5,1
29/03/2021,2021,2021-Q1,Mar-2021,Sold,406778,27,SKU206, Meuhedet,CUST13150,plain,Dvir,4.375,1.3157895,10,10,1
12/05/2021,2021,2021-Q2,May-2021,Sold,88479,1,SKU603, Meuhedet,CUST13150,plain,Dvir,62.5,19.03166875,1,1,1
22/05/2021,2021,2021-Q2,May-2021,Sold,407133,29,SKU365, Meuhedet,CUST13150,plain,Dvir,212.5,65.10416663,20,20,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,405060,2,SKU304,Clalit,CUST13151,plain,Gil,57.225,16.66424,15,15,1
03/08/2020,2020,2020-Q3,Aug-2020,Sold,405244,3,SKU360,Clalit,CUST13151,plain,Gil,1118.4,328.1690141,1632,1920,0.85
01/02/2021,2021,2021-Q1,Feb-2021,Sold,406418,1,SKU250,Clalit,CUST13151,plain,Gil,172.775,52.49924038,10,20,0.5
08/04/2021,2021,2021-Q2,Apr-2021,Sold,293900,1,SKU596,Clalit,CUST13151,plain,Gil,296.875,89.98939075,50,50,1
03/05/2021,2021,2021-Q2,May-2021,Sold,407016,1,SKU245,Clalit,CUST13151,plain,Gil,170.775,52.59470275,540,540,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,463400,7,SKU258,Institutional Market,CUST13152,plain,Yonatan,43.5,12.66744325,10,10,1
04/02/2021,2021,2021-Q1,Feb-2021,Sold,463747,1,SKU349,Institutional Market,CUST13152,plain,Yonatan,1625,492.4242424,1000,2000,0.5
11/04/2021,2021,2021-Q2,Apr-2021,Sold,463844,1,SKU135,Institutional Market,CUST13152,plain,Yonatan,105,31.97320338,420,420,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,470879,22,SKU179, Private market,CUST13153,plain,Tikva ,19.03125,5.542006375,7,7,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,471441,17,SKU163, Private market,CUST13153,plain,Tikva ,40.8375,11.93381063,30,30,1
10/11/2020,2020,2020-Q4,Nov-2020,Sold,471478,16,SKU180, Private market,CUST13153,plain,Tikva ,7.875,2.331951375,3,3,1
14/12/2020,2020,2020-Q4,Dec-2020,Sold,472463,26,SKU179, Private market,CUST13153,plain,Tikva ,27.1875,8.355101375,10,10,1
29/12/2020,2020,2020-Q4,Dec-2020,Sold,472540,18,SKU151, Private market,CUST13153,plain,Tikva ,2.59375,0.80651425,1,1,1
04/02/2021,2021,2021-Q1,Feb-2021,Sold,472716,14,SKU210, Private market,CUST13153,plain,Tikva ,2.76625,0.838257625,1,1,1
19/04/2021,2021,2021-Q2,Apr-2021,Sold,138763,2,SKU502, Private market,CUST13153,plain,Tikva ,72.4125,22.070253,3,3,1
11/05/2021,2021,2021-Q2,May-2021,Sold,473168,21,SKU435, Private market,CUST13153,plain,Tikva ,20.25,6.228852625,6,6,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,470879,1,SKU410, Private market,CUST13154,plain,Eli,138.39,40.29994175,8,8,1
09/10/2020,2020,2020-Q4,Oct-2020,Sold,471326,3,SKU176, Private market,CUST13154,plain,Eli,129.5,38.15556863,50,50,1
23/01/2021,2021,2021-Q1,Jan-2021,Sold,472650,8,SKU244, Private market,CUST13154,plain,Eli,68.475,20.87652438,15,30,0.5
23/03/2021,2021,2021-Q1,Mar-2021,Sold,472940,6,SKU310, Private market,CUST13154,plain,Eli,7.77,2.352406875,4,4,1
19/04/2021,2021,2021-Q2,Apr-2021,Sold,473047,12,SKU470, Private market,CUST13154,plain,Eli,19.6375,5.985217875,10,10,1
03/06/2021,2021,2021-Q2,Jun-2021,Sold,473278,62,SKU328, Private market,CUST13154,plain,Eli,1.67125,0.513598625,1,1,1
06/07/2020,2020,2020-Q3,Jul-2020,Sold,405056,1,SKU215, Private market,CUST13155,plain,Aviv,35.075,10.21403613,20,20,1
04/08/2020,2020,2020-Q3,Aug-2020,Sold,405251,10,SKU128, Private market,CUST13155,plain,Aviv,3.4875,1.0233275,3,3,1
07/07/2020,2020,2020-Q3,Jul-2020,Return,159492,1,SKU450,Institutional Market,CUST13156,plain,Elad,-3612.5,-1049.535154,-170,-170,1
03/11/2020,2020,2020-Q4,Nov-2020,Sold,463607,1,SKU245,Institutional Market,CUST13156,plain,Elad,87.975,25.875,180,180,1
23/12/2020,2020,2020-Q4,Dec-2020,Return,159565,1,SKU411,Institutional Market,CUST13156,plain,Elad,-33.25,-10.28138525,-5,-10,0.5
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470885,20,SKU127,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,14.975,4.36080375,10,10,1
01/10/2020,2020,2020-Q4,Oct-2020,Sold,471283,21,SKU155,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,34.7625,10.04986988,30,30,1
30/10/2020,2020,2020-Q4,Oct-2020,Sold,471431,18,SKU490,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,362.5325,106.3145161,2,2,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,471437,3,SKU297,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,53.4375,15.61586788,15,15,1
22/11/2020,2020,2020-Q4,Nov-2020,Sold,471545,5,SKU159,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,15.375,4.597787125,20,20,1
21/12/2020,2020,2020-Q4,Dec-2020,Sold,472506,8,SKU162,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,1.84875,0.57042575,1,1,1
29/12/2020,2020,2020-Q4,Dec-2020,Sold,472540,2,SKU467,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,2.00375,0.623056625,1,1,1
08/01/2021,2021,2021-Q1,Jan-2021,Sold,472578,6,SKU176,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,37.5,11.78504088,10,20,0.5
11/01/2021,2021,2021-Q1,Jan-2021,Sold,138654,1,SKU571,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,119.995,37.65139625,1,2,0.5
12/01/2021,2021,2021-Q1,Jan-2021,Sold,472597,9,SKU174,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,8.1875,2.572258875,5,10,0.5
30/03/2021,2021,2021-Q1,Mar-2021,Sold,472962,8,SKU176,Maccabi,CUST13157,Galilee panhandle(Hula Valley),Dalia ,18.75,5.610412875,10,10,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470884,1,SKU180,Maccabi,CUST13158,Galilee panhandle(Hula Valley),Gila,10.125,2.948456625,6,6,1
02/08/2020,2020,2020-Q3,Aug-2020,Sold,159985,1,SKU461,Maccabi,CUST13158,Galilee panhandle(Hula Valley),Gila,62.02125,18.19872363,3,3,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405067,24,SKU150, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,19,5.53290625,20,20,1
14/07/2020,2020,2020-Q3,Jul-2020,Sold,405115,12,SKU145, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,28.125,8.13566675,5,5,1
06/08/2020,2020,2020-Q3,Aug-2020,Sold,405266,5,SKU197, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,1.9375,0.565858625,4,5,0.8
07/09/2020,2020,2020-Q3,Sep-2020,Sold,405469,7,SKU153, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,27.25,8.08365475,20,20,1
10/09/2020,2020,2020-Q3,Sep-2020,Sold,405494,2,SKU337, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,5.3125,1.566185125,5,5,1
15/09/2020,2020,2020-Q3,Sep-2020,Sold,405522,3,SKU158, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,3.75,1.090750375,5,5,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,88228,3,SKU502, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,72.18125,21.09329338,5,5,1
14/11/2020,2020,2020-Q4,Nov-2020,Sold,405905,5,SKU515, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,25.625,7.588096,10,10,1
22/11/2020,2020,2020-Q4,Nov-2020,Sold,405967,13,SKU370, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,6.5625,1.962470125,5,5,1
04/12/2020,2020,2020-Q4,Dec-2020,Sold,406048,32,SKU137, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,2.65625,0.81106875,5,5,1
07/12/2020,2020,2020-Q4,Dec-2020,Sold,406058,9,SKU316, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,313.1375,95.87798525,5,5,1
01/02/2021,2021,2021-Q1,Feb-2021,Sold,406415,3,SKU410, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,16.20375,4.923655375,1,1,1
17/03/2021,2021,2021-Q1,Mar-2021,Sold,406716,3,SKU285, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,7.5,2.26654575,5,5,1
02/04/2021,2021,2021-Q2,Apr-2021,Sold,406812,4,SKU544, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,9.3375,2.800689875,10,10,1
30/05/2021,2021,2021-Q2,May-2021,Sold,407187,34,SKU313, Meuhedet,CUST13159,Galilee panhandle(Hula Valley),Dalia ,2.4375,0.750461875,5,5,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405064,7,SKU162, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,2.875,0.837216125,2,2,1
09/10/2020,2020,2020-Q4,Oct-2020,Sold,405676,3,SKU156, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,9.375,2.7622275,3,3,1
15/10/2020,2020,2020-Q4,Oct-2020,Sold,405714,1,SKU132, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,43.75,12.9208505,10,10,1
14/12/2020,2020,2020-Q4,Dec-2020,Sold,88286,1,SKU187, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,187.50125,57.62177325,1,1,1
14/01/2021,2021,2021-Q1,Jan-2021,Sold,406303,12,SKU174, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,23.25,7.359924,15,30,0.5
20/01/2021,2021,2021-Q1,Jan-2021,Sold,406341,1,SKU186, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,6.5,2.011138625,5,10,0.5
08/04/2021,2021,2021-Q2,Apr-2021,Sold,406852,10,SKU181, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,17.875,5.401934125,10,10,1
12/05/2021,2021,2021-Q2,May-2021,Sold,407077,16,SKU188, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,28.125,8.564250875,10,10,1
18/05/2021,2021,2021-Q2,May-2021,Sold,88484,1,SKU187, Meuhedet,CUST13160,Galilee panhandle(Hula Valley),Tikva ,187.5,57.11239725,1,1,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470886,3,SKU257,Institutional Market,CUST13161,Galilee panhandle(Hula Valley),Elad,3437.5,1001.01922,25,25,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,463404,4,SKU206, Private market,CUST13162,Galilee panhandle(Hula Valley),Avi,6.95,2.019174875,4,4,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470887,50,SKU421, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,23.64,6.884100125,6,6,1
20/07/2020,2020,2020-Q3,Jul-2020,Sold,470957,251,SKU159, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,2.68125,0.77785025,3,3,1
10/08/2020,2020,2020-Q3,Aug-2020,Sold,471044,33,SKU127, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,12.38125,3.631930125,7,7,1
17/09/2020,2020,2020-Q3,Sep-2020,Sold,471233,24,SKU165, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,88.625,25.98211663,50,50,1
17/10/2020,2020,2020-Q4,Oct-2020,Sold,471366,121,SKU314, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,31.875,9.391573375,5,5,1
01/12/2020,2020,2020-Q4,Dec-2020,Sold,471592,157,SKU192, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,34.625,10.43235913,20,20,1
28/01/2021,2021,2021-Q1,Jan-2021,Sold,472681,131,SKU216, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,6.06875,1.859298375,3,5,0.6
28/02/2021,2021,2021-Q1,Feb-2021,Sold,472829,1,SKU375, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,14.5875,4.4474085,5,5,1
31/03/2021,2021,2021-Q1,Mar-2021,Sold,472968,173,SKU277, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,3.0375,0.912162125,2,2,1
13/05/2021,2021,2021-Q2,May-2021,Sold,473182,16,SKU167, Private market,CUST13163,Galilee panhandle(Hula Valley),Avi,11.85,3.613906625,10,10,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405062,7,SKU214, Private market,CUST13164,Galilee panhandle(Hula Valley),Gila,10.89375,3.172320875,5,5,1
17/08/2020,2020,2020-Q3,Aug-2020,Sold,405328,1,SKU157, Private market,CUST13164,Galilee panhandle(Hula Valley),Gila,25.125,7.381022375,15,15,1
03/05/2021,2021,2021-Q2,May-2021,Sold,407009,1,SKU156, Private market,CUST13164,Galilee panhandle(Hula Valley),Gila,14.185,4.368648,4,4,1
19/05/2021,2021,2021-Q2,May-2021,Sold,407111,2,SKU165, Private market,CUST13164,Galilee panhandle(Hula Valley),Gila,0,0,15,15,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405064,2,SKU145, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,17.3375,5.048776875,2,2,1
22/09/2020,2020,2020-Q3,Sep-2020,Sold,405564,17,SKU209, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,12.79375,3.716952375,1,1,1
30/10/2020,2020,2020-Q4,Oct-2020,Sold,405812,1,SKU157, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,8.375,2.45601175,5,5,1
19/11/2020,2020,2020-Q4,Nov-2020,Sold,405946,3,SKU209, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,12.79375,3.812202,1,1,1
24/11/2020,2020,2020-Q4,Nov-2020,Sold,405973,2,SKU281, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,15.695,4.700509125,2,2,1
10/12/2020,2020,2020-Q4,Dec-2020,Sold,406085,1,SKU517, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,2.39,0.7358375,1,1,1
09/02/2021,2021,2021-Q1,Feb-2021,Sold,406474,5,SKU277, Private market,CUST13165,Galilee panhandle(Hula Valley),Avi,17.325,5.272367625,5,10,0.5
07/07/2020,2020,2020-Q3,Jul-2020,Sold,463403,66,SKU177, Private market,CUST13166,Galilee panhandle(Hula Valley),Dalia ,38.75,11.2579895,10,10,1
18/12/2020,2020,2020-Q4,Dec-2020,Sold,406144,2,SKU415, Private market,CUST13166,Galilee panhandle(Hula Valley),Dalia ,34.675,10.68567025,20,20,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470888,12,SKU225, Private market,CUST13167,Galilee panhandle(Hula Valley),Aviv,9.16,2.66744325,8,8,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470886,1,SKU435, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,136.575,39.77140363,30,30,1
14/07/2020,2020,2020-Q3,Jul-2020,Sold,470927,2,SKU420, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,11.0875,3.207260625,10,10,1
04/08/2020,2020,2020-Q3,Aug-2020,Sold,471022,7,SKU159, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,8.9375,2.622505875,9,10,0.9
01/12/2020,2020,2020-Q4,Dec-2020,Sold,471590,8,SKU180, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,10.5,3.1636035,4,4,1
11/12/2020,2020,2020-Q4,Dec-2020,Sold,472452,15,SKU128, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,17.4375,5.36373425,15,15,1
01/02/2021,2021,2021-Q1,Feb-2021,Sold,472693,4,SKU291, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,12.8375,3.90079,5,10,0.5
15/02/2021,2021,2021-Q1,Feb-2021,Sold,472770,7,SKU207, Private market,CUST13168,Galilee panhandle(Hula Valley),Oren,12.2875,3.781932875,10,10,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,405066,1,SKU305, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,9.375,2.730052375,6,6,1
14/08/2020,2020,2020-Q3,Aug-2020,Sold,405323,22,SKU179, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,0,0,2,2,1
24/12/2020,2020,2020-Q4,Dec-2020,Sold,406179,3,SKU421, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,74.715,23.1029685,6,12,0.5
28/12/2020,2020,2020-Q4,Dec-2020,Sold,406197,7,SKU155, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,2.325,0.7224985,1,2,0.5
28/02/2021,2021,2021-Q1,Feb-2021,Sold,406592,1,SKU131, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,620,189.0243903,40,40,1
08/03/2021,2021,2021-Q1,Mar-2021,Sold,406650,5,SKU217, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,14.77,4.45147675,2,2,1
10/03/2021,2021,2021-Q1,Mar-2021,Sold,406671,5,SKU244, Private market,CUST13169,Galilee panhandle(Hula Valley),Avi,6.8475,2.056924,3,3,1
07/07/2020,2020,2020-Q3,Jul-2020,Sold,470884,36,SKU370, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,15.4875,4.510046625,5,5,1
22/07/2020,2020,2020-Q3,Jul-2020,Sold,470964,6,SKU336, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,7.0125,2.04386475,3,3,1
10/08/2020,2020,2020-Q3,Aug-2020,Sold,471041,6,SKU197, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,14.8875,4.3671165,15,15,1
11/08/2020,2020,2020-Q3,Aug-2020,Sold,471049,15,SKU224, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,0,0,8,8,1
08/09/2020,2020,2020-Q3,Sep-2020,Sold,471185,29,SKU231, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,46.2,13.705132,20,20,1
29/10/2020,2020,2020-Q4,Oct-2020,Sold,471422,7,SKU150, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,6.4425,1.904937875,6,6,1
10/11/2020,2020,2020-Q4,Nov-2020,Sold,138580,1,SKU502, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,24.1375,7.181642375,1,1,1
08/02/2021,2021,2021-Q1,Feb-2021,Sold,472728,43,SKU213, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,18.86625,5.741402875,2,3,0.666666667
09/02/2021,2021,2021-Q1,Feb-2021,Sold,472735,16,SKU182, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,0,0,8,15,0.533333333
05/03/2021,2021,2021-Q1,Mar-2021,Sold,472854,18,SKU336, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,7.0125,2.11730075,3,3,1
08/03/2021,2021,2021-Q1,Mar-2021,Sold,472860,11,SKU494, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,34.925,10.52591925,10,10,1
07/04/2021,2021,2021-Q2,Apr-2021,Sold,472999,53,SKU210, Private market,CUST13170,Galilee panhandle(Hula Valley),Yael,11.065,3.332831375,4,4,1
08/07/2020,2020,2020-Q3,Jul-2020,Return,159492,11,SKU264, Private market,CUST13171,Galilee panhandle(Hula Valley),Dalia ,-18.3925,-5.331159375,-1,-1,1
29/10/2020,2020,2020-Q4,Oct-2020,Sold,463599,4,SKU157, Private market,CUST13171,Galilee panhandle(Hula Valley),Dalia ,0,0,6,6,1
26/11/2020,2020,2020-Q4,Nov-2020,Sold,463646,4,SKU193, Private market,CUST13171,Galilee panhandle(Hula Valley),Dalia ,232.5,69.924812,200,200,1
09/03/2021,2021,2021-Q1,Mar-2021,Sold,463794,13,SKU365, Private market,CUST13171,Galilee panhandle(Hula Valley),Dalia ,310.4,93.15726288,20,20,1
08/07/2020,2020,2020-Q3,Jul-2020,Sold,470897,1,SKU316,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,252,73.04347825,4,4,1
10/08/2020,2020,2020-Q3,Aug-2020,Sold,471045,6,SKU279,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,4.0875,1.199032,3,3,1
09/09/2020,2020,2020-Q3,Sep-2020,Sold,471192,1,SKU216,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,4.8225,1.421727625,6,6,1
14/09/2020,2020,2020-Q3,Sep-2020,Sold,138521,1,SKU187,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,449.9825,130.8849621,2,2,1
02/11/2020,2020,2020-Q4,Nov-2020,Sold,471438,3,SKU137,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,2.0625,0.60271775,2,2,1
05/11/2020,2020,2020-Q4,Nov-2020,Sold,471456,1,SKU410,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,48.61125,14.23045963,3,3,1
29/12/2020,2020,2020-Q4,Dec-2020,Sold,472539,10,SKU196,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,22.5,6.996268625,10,20,0.5
09/02/2021,2021,2021-Q1,Feb-2021,Sold,472737,2,SKU216,Maccabi,CUST13172,Galilee panhandle(Hula Valley),Dalia ,4.8225,1.46758975,3,6,0.5
08/07/2020,2020,2020-Q3,Jul-2020,Sold,405079,1,SKU391,Clalit,CUST13173,Galilee panhandle(Hula Valley),Gil,369.04,106.968116,224,224,1
19/08/2020,2020,2020-Q3,Aug-2020,Sold,405354,2,SKU391,Clalit,CUST13173,Galilee panhandle(Hula Valley),Gil,363.72,106.9450161,168,224,0.75
07/10/2020,2020,2020-Q4,Oct-2020,Sold,405664,2,SKU245,Clalit,CUST13173,Galilee panhandle(Hula Valley),Gil,19.95,5.84872475,60,60,1
26/01/2021,2021,2021-Q1,Jan-2021,Sold,406384,2,SKU360,Clalit,CUST13173,Galilee panhandle(Hula Valley),Gil,357.6,109.525268,320,640,0.5
